PROD ID,SUG,ID,SUG MUZAR,SHM MUZAR,MISPAR HEVRA,SHM HEVRA,YITRAT NEHASIM,MENAYOT,AGAH CONC,AGAH MMSL,HALVAAOT LS,KRANOT LS,AHER,MEZUMAN_PIKDONOT,MATAH,HUL
11375-קופת גמל להשקעה - חסכון לילד-הראל פנסיה וגמל בעמ,גמל,11375,קופת גמל להשקעה - חסכון לילד,הראל חיסכון לילד - חוסכים המעדיפים סיכון מועט,512267592,"הראל פנסיה וגמל בע""מ",1056.71,10.51,32.801,25.465,20.195,5.98,0.243,7.354,13.68,21.56
11376-קופת גמל להשקעה - חסכון לילד-הראל פנסיה וגמל בעמ,גמל,11376,קופת גמל להשקעה - חסכון לילד,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,512267592,"הראל פנסיה וגמל בע""מ",394.59,43.12,18.091,16.782,13.119,12.782,0.766,7.346,22.15,52.66
11377-קופת גמל להשקעה - חסכון לילד-הראל פנסיה וגמל בעמ,גמל,11377,קופת גמל להשקעה - חסכון לילד,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,512267592,"הראל פנסיה וגמל בע""מ",673.35,98.79,0.045,10.421,0,5.751,0.502,13.519,31.93,80.74
11385-קופת גמל להשקעה - חסכון לילד-מיטב גמל ופנסיה בעמ,גמל,11385,קופת גמל להשקעה - חסכון לילד,מיטב חיסכון לילד - חוסכים המעדיפים סיכון מועט,512065202,"מיטב גמל ופנסיה בע""מ",475.52,22.62,26.597,34.561,5.735,9.325,1.303,4.942,15.4,34.34
11386-קופת גמל להשקעה - חסכון לילד-מיטב גמל ופנסיה בעמ,גמל,11386,קופת גמל להשקעה - חסכון לילד,מיטב חיסכון לילד - חוסכים המעדיפים סיכון בינוני,512065202,"מיטב גמל ופנסיה בע""מ",210.84,41.31,25.109,23.612,4.765,9.485,1.158,5.044,25.37,46.58
11387-קופת גמל להשקעה - חסכון לילד-מיטב גמל ופנסיה בעמ,גמל,11387,קופת גמל להשקעה - חסכון לילד,מיטב חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,512065202,"מיטב גמל ופנסיה בע""מ",195.73,94.36,6.256,10.209,0.001,3.21,1.11,9.254,33.29,75.93
11388-קופת גמל להשקעה - חסכון לילד-מיטב גמל ופנסיה בעמ,גמל,11388,קופת גמל להשקעה - חסכון לילד,מיטב חיסכון לילד - הלכה,512065202,"מיטב גמל ופנסיה בע""מ",291.07,42.28,0,88.391,0,0,-0.224,11.403,18.83,34.45
11390-קופת גמל להשקעה-ילין לפידות ניהול קופות גמל בעמ,גמל,11390,קופת גמל להשקעה,ילין לפידות קופת גמל להשקעה מסלול כללי,513611509,"ילין לפידות ניהול קופות גמל בע""מ",1955.42,44.8,25.256,36.748,0.491,1.161,0.557,25.16,23.48,46.59
11391-קופת גמל להשקעה-ילין לפידות ניהול קופות גמל בעמ,גמל,11391,קופת גמל להשקעה,"ילין לפידות קופת גמל להשקעה מסלול אג""ח עד 10% מניות",513611509,"ילין לפידות ניהול קופות גמל בע""מ",78.01,8.95,46.576,41.634,0.163,1.521,2.121,5.57,19.3,25.84
11392-קופת גמל להשקעה-ילין לפידות ניהול קופות גמל בעמ,גמל,11392,קופת גמל להשקעה,"ילין לפידות קופת גמל להשקעה מסלול אג""ח עד 20% מניות",513611509,"ילין לפידות ניהול קופות גמל בע""מ",231,18.47,35.614,46.494,0.137,1.722,0.927,9.851,20.06,30.88
11393-קופת גמל להשקעה-ילין לפידות ניהול קופות גמל בעמ,גמל,11393,קופת גמל להשקעה,"ילין לפידות קופת גמל להשקעה מסלול אג""ח ממשלות",513611509,"ילין לפידות ניהול קופות גמל בע""מ",15.03,0,11.453,83.921,0,0,1.386,3.24,0,0
11394-קופת גמל להשקעה-ילין לפידות ניהול קופות גמל בעמ,גמל,11394,קופת גמל להשקעה,ילין לפידות קופת גמל להשקעה מסלול מניות,513611509,"ילין לפידות ניהול קופות גמל בע""מ",1510.71,94.73,1.074,41.344,0.042,0.601,-0.308,36.228,33.18,79.15
11400-פוליסות שהונפקו משנת 2004 ואילך-הראל חברה לביטוח בעמ מסלול לגילאי עד 50,ביטוח,11400,פוליסות שהונפקו משנת 2004 ואילך,"הראל חברה לביטוח בע""מ מסלול לגילאי עד 50",ללא,0,33.40821,51.84,8.397636389,18.22426284,11.28195734,16.84406318,0.849791114,8.805619936,22.61,62.76
11401-פוליסות שהונפקו משנת 2004 ואילך-הראל מסלול לגילאי 50 עד 60,ביטוח,11401,פוליסות שהונפקו משנת 2004 ואילך,הראל מסלול לגילאי  50 עד 60,ללא,0,136.49799,43.64,15.96294568,21.35511299,13.18385714,12.21966712,0.516198077,6.844276608,23.73,53.95
11402-פוליסות שהונפקו משנת 2004 ואילך-הראל מסלול לגילאי 60 ומעלה,ביטוח,11402,פוליסות שהונפקו משנת 2004 ואילך,הראל מסלול לגילאי 60 ומעלה,ללא,0,228.21983,24.26,17.44007083,27.49831161,18.11621716,13.82123543,0.392516286,5.722377411,17.62,40.19
11403-פוליסות שהונפקו בשנים 1992 - 2003-הראל מסלול בסיסי למקבלי קצבה,ביטוח,11403,פוליסות שהונפקו בשנים 1992 - 2003,הראל מסלול בסיסי למקבלי קצבה,ללא,0,1493.78729,42.91,18.36642351,17.15021956,15.88763016,11.25363706,0.464925632,7.415265931,22.66,51.62
11404-פוליסות שהונפקו בשנים 1992 - 2003-הראל מסלול אגח עד 20% במניות למקבלי קצבה,ביטוח,11404,פוליסות שהונפקו בשנים 1992 - 2003,"הראל מסלול אג""ח עד 20% במניות למקבלי קצבה",ללא,0,518.71937,18.05,25.95064071,27.7744978,16.31406207,9.289724423,0.427283061,7.011170607,18.47,34.04
"11407-קופת גמל להשקעה-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,11407,קופת גמל להשקעה,אינפיניטי גמל להשקעה מניות,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",95.77,87.49,0,3.067,0.644,0,-0.045,8.845,39.59,58.99
11408-קרנות השתלמות-מנורה מבטחים פנסיה וגמל בעמ,גמל,11408,קרנות השתלמות,מנורה מבטחים השתלמות פאסיבי כללי,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",358.81,46.66,36.226,0,0,0,14.535,5.751,25.96,37.8
11409-קרנות השתלמות-מנורה מבטחים פנסיה וגמל בעמ,גמל,11409,קרנות השתלמות,"מנורה מבטחים השתלמות פאסיבי אג""ח עד 15% במניות",512245812,"מנורה מבטחים פנסיה וגמל בע""מ",66.4,12.23,63.817,0,0,0,20.78,3.952,14.19,17.57
11414-קרנות השתלמות-החברה לניהול קרן ההשתלמות לעובדי המדינה בעמ,גמל,11414,קרנות השתלמות,עובדי המדינה הלכתי הלכה יהודית,520032269,"החברה לניהול קרן ההשתלמות לעובדי המדינה בע""מ",11.15,42.16,9.929,67.283,0,0,-0.016,8.99,19.98,28.59
"11914-קופת גמל להשקעה - חסכון לילד-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,11914,קופת גמל להשקעה - חסכון לילד,אינפיניטי חיסכון לילד - הלכה,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",77.08,92.68,0,31.683,0,0,-0.003,19.812,80.2,129.04
11926-קרנות השתלמות-סלייס גמל בעמ,גמל,11926,קרנות השתלמות,סלייס השתלמות כללי,514767490,"סלייס גמל בע""מ",25.49,66.17,11.028,0,0,59.292,6.167,4.023,41.83,43.34
11927-קרנות השתלמות-סלייס גמל בעמ,גמל,11927,קרנות השתלמות,סלייס השתלמות כללי פאסיבי,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11928-קרנות השתלמות-סלייס גמל בעמ,גמל,11928,קרנות השתלמות,"סלייס השתלמות אג""ח אג""ח",514767490,"סלייס גמל בע""מ",136.28,0,4.685,0,10.353,37.343,23.793,23.825,71.63,0
11929-קרנות השתלמות-סלייס גמל בעמ,גמל,11929,קרנות השתלמות,סלייס השתלמות מניות מניות,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11930-קרנות השתלמות-סלייס גמל בעמ,גמל,11930,קרנות השתלמות,"סלייס השתלמות אג""ח פאסיבי",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11931-קרנות השתלמות-סלייס גמל בעמ,גמל,11931,קרנות השתלמות,סלייס השתלמות מניות פאסיבי,514767490,"סלייס גמל בע""מ",24.03,95.68,0,0,0,0,-0.152,4.477,0.07,2.4
11932-קרנות השתלמות-סלייס גמל בעמ,גמל,11932,קרנות השתלמות,סלייס השתלמות מדד מניות ישראל,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11933-קרנות השתלמות-סלייס גמל בעמ,גמל,11933,קרנות השתלמות,"סלייס השתלמות מדד אג""ח ישראל",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11934-קרנות השתלמות-סלייס גמל בעמ,גמל,11934,קרנות השתלמות,"סלייס השתלמות מדד חו""ל",514767490,"סלייס גמל בע""מ",25.4,95.96,0,0,0,0,0.277,3.747,96.19,95.09
11935-קרנות השתלמות-סלייס גמל בעמ,גמל,11935,קרנות השתלמות,"סלייס השתלמות אג""ח צמוד מדד בינוני",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11936-קרנות השתלמות-סלייס גמל בעמ,גמל,11936,קרנות השתלמות,"סלייס השתלמות חו""ל חו""ל",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11937-קרנות השתלמות-סלייס גמל בעמ,גמל,11937,קרנות השתלמות,"סלייס השתלמות חו""ל פאסיבי",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11938-קופת גמל להשקעה-אינטרגמל קופות גמל בעמ,גמל,11938,קופת גמל להשקעה,מור קופות גמל להשקעה כללי פאסיבי,514956465,"מור גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
11942-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11942,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון אג""ח אג""ח",514767490,"סלייס גמל בע""מ",350.47,0,4.877,0,10.357,37.358,23.34,24.066,71.54,0
11943-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11943,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מניות מניות,514767490,"סלייס גמל בע""מ",14.73,92.01,0,0,0,58.191,5.43,5.018,36.73,54.29
11944-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11944,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון חו""ל חו""ל",514767490,"סלייס גמל בע""מ",35.24,59.21,34.083,0,0,0,3.824,2.887,97.68,0
11945-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11945,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון מדד אג""ח",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11946-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11946,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מדד מניות,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11947-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11947,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מדד מניות ישראל,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11948-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11948,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון מדד אג""ח ישראל",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
11949-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11949,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון מדד חו""ל",514767490,"סלייס גמל בע""מ",6.17,94.85,0,0,0,0,0.647,4.531,95.15,94.73
11950-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11950,תגמולים ואישית לפיצויים,"סלייס גמל קופת גמל לחסכון אג""ח צמוד מדד בינוני",514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
"11957-קרנות השתלמות-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,11957,קרנות השתלמות,"אינפיניטי השתלמות אג""ח עד 25% מניות",513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",39.72,24.51,29.494,38.211,3.589,0,-0.023,4.219,9.37,18.29
11979-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11979,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מדרגות עד 50,514767490,"סלייס גמל בע""מ",60.26,66.28,13.13,0,0,50.09,6.102,3.613,43.18,56.49
11980-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11980,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מדרגות 50-60,514767490,"סלייס גמל בע""מ",5.1,40.63,25.381,0,0,0,35.597,3.07,24.56,43.66
11981-תגמולים ואישית לפיצויים-סלייס גמל בעמ,גמל,11981,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון מדרגות 60 ומעלה,514767490,"סלייס גמל בע""מ",4.63,21.25,35.501,0,0,0,43.95,2.414,14.96,24.95
12027-קרנות חדשות-הראל השקעות בביטוח ושירותים פיננסיים בעמ,פנסיה,12027,קרנות חדשות,הראל  פנסיה - בסיסי למקבלי קצבה,512267592,"הראל פנסיה וגמל בע""מ",8372.06,16.67,8.488,63.921,7.228,4.743,0.709,2.926,12.08,21
12028-קרנות חדשות-הראל השקעות בביטוח ושירותים פיננסיים בעמ,פנסיה,12028,קרנות חדשות,הראל פנסיה -  הלכה למקבלי קצבה,512267592,"הראל פנסיה וגמל בע""מ",436.57,17.75,0,86.234,0,0,0.441,12.912,11.49,14.03
12088-תגמולים ואישית לפיצויים-אקסלנס גמל והשתלמות בעמ,גמל,12088,תגמולים ואישית לפיצויים,"הפניקס גמל חו""ל",513026484,"הפניקס פנסיה וגמל בע""מ",341.66,39.27,40.674,11.507,0,0,-8.433,25.199,41.72,92.5
